"ID","Size","LastName","FirstName","E.mail.address","ReportDate","Direction","Phone","ReportingSource","District","County_Name","Facility_Type","County","Alignment","Route","Postmile","Species","Gender","Age","Latitude","Longitude","Datum","NearestLandmark","Comments","selected","Posted_On","LastUpdated_On","x_coord","y_coord","StatusOfRoadkill","endangeredSpecies","PostmileR","LON.y","LAT.y"
134,NA,"","",NA,"1/28/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,23,"Deer","","","",NA,NA,"","","No","","",-120.13214,38.01037,"",FALSE,23,-120.433227,37.996385
135,NA,"","",NA,"2/10/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,15.5,"Deer","","","",NA,NA,"","","No","","",-120.126,37.99975,"",FALSE,15.5,-120.410853,37.962067
136,NA,"","",NA,"2/24/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.7,"Deer","","","",NA,NA,"","","No","","",-120.09946,38.00465,"",FALSE,3.7,-120.331564,37.98119
137,NA,"","",NA,"4/11/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.5,"Deer","","","",NA,NA,"","","No","","",-120.09075,38.00607,"",FALSE,5.5,-120.297706,37.982504
138,NA,"","",NA,"5/5/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,15.1,"Deer","","","",NA,NA,"","","No","","",-120.12774,37.99885,"",FALSE,15.1,-120.417177,37.958893
139,NA,"","",NA,"5/7/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,6.1,"Deer","","","",NA,NA,"","","No","","",-120.16522,37.96441,"",FALSE,6.1,-120.544114,37.84369
140,NA,"","",NA,"5/13/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4.5,"Deer","","","",NA,NA,"","","No","","",-120.09505,38.00502,"",FALSE,4.5,-120.317366,37.980023
141,NA,"","",NA,"5/27/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.3,"Deer","","","",NA,NA,"","","No","","",-120.10666,38.00397,"",FALSE,2.3,-120.458953,37.914968
142,NA,"","",NA,"6/3/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,14.2,"Deer","","","",NA,NA,"","","No","","",-120.12974,37.99576,"",FALSE,14.2,-120.425339,37.948789
143,NA,"","",NA,"6/6/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,11,"Deer","","","",NA,NA,"","","No","","",-120.15385,37.97565,"",FALSE,11,-120.502634,37.882866
144,NA,"","",NA,"6/10/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,19.5,"Deer","","","",NA,NA,"","","No","","",-120.11756,38.01276,"",FALSE,19.5,-120.385318,38.004078
145,NA,"","",NA,"6/11/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.3,"Deer","","","",NA,NA,"","","No","","",-120.10666,38.00397,"",FALSE,2.3,-120.458953,37.914968
146,NA,"","",NA,"6/12/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,27,"Deer","","","",NA,NA,"","","No","","",-120.14979,38.012,"",FALSE,27,-120.491521,38.000892
147,NA,"","",NA,"6/16/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,13.9,"Deer","","","",NA,NA,"","","No","","",-120.13048,37.99462,"",FALSE,13.9,-120.427723,37.944788
148,NA,"","",NA,"6/20/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.3,"Deer","","","",NA,NA,"","","No","","",-120.1017,38.00498,"",FALSE,3.3,-120.338514,37.979544
149,NA,"","",NA,"7/3/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3,"Deer","","","",NA,NA,"","","No","","",-120.1034,38.00488,"",FALSE,3,-120.343757,37.978445
150,NA,"","",NA,"7/8/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.2,"Deer","","","",NA,NA,"","","No","","",-120.10704,38.0039,"",FALSE,2.2,-120.460346,37.914064
151,NA,"","",NA,"7/10/1997","",NA,"Sonora",10,"Stanislaus(STA)","","STA","",120,16.6,"Deer","","","",NA,NA,"","","No","","",-120.20256,37.95418,"",FALSE,16.6,-120.663117,37.810882
152,NA,"","",NA,"7/17/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,7,"Deer","","","",NA,NA,"","","No","","",-120.16117,37.96377,"",FALSE,7,-120.528383,37.842958
153,NA,"","",NA,"7/17/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,6.5,"Deer","","","",NA,NA,"","","No","","",-120.08613,38.00803,"",FALSE,6.5,-120.28257,37.988476
154,NA,"","",NA,"7/18/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,22.75,"Deer","","","",NA,NA,"","","No","","",-120.13146,38.01137,"",FALSE,22.8,-120.431299,37.999036
155,NA,"","",NA,"7/24/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.9,"Deer","","","",NA,NA,"","","No","","",-120.11538,38.00131,"",FALSE,0.9,-120.477658,37.901285
156,NA,"","",NA,"7/30/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4,"Deer","","","",NA,NA,"","","No","","",-120.09778,38.00443,"",FALSE,4,-120.326218,37.981136
157,NA,"","",NA,"8/4/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,27,"Deer","","","",NA,NA,"","","No","","",-120.14979,38.012,"",FALSE,27,-120.491521,38.000892
158,NA,"","",NA,"8/7/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,20.8,"Deer","","","",NA,NA,"","","No","","",-120.12277,38.01516,"",FALSE,20.8,-120.40284,38.01194
159,NA,"","",NA,"8/15/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,12.5,"Deer","","","",NA,NA,"","","No","","",-120.14775,37.97684,"",FALSE,12.5,-120.483882,37.885584
160,NA,"","",NA,"8/15/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.5,"Deer","","","",NA,NA,"","","No","","",-120.11788,38.00084,"",FALSE,0.5,-120.481958,37.89625
161,NA,"","",NA,"8/15/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.3,"Deer","","","",NA,NA,"","","No","","",-120.10666,38.00397,"",FALSE,2.3,-120.458953,37.914968
162,NA,"","",NA,"8/15/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.3,"Deer","","","",NA,NA,"","","No","","",-120.10666,38.00397,"",FALSE,2.3,-120.458953,37.914968
163,NA,"","",NA,"8/16/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.3,"Deer","","","",NA,NA,"","","No","","",-120.10666,38.00397,"",FALSE,2.3,-120.458953,37.914968
164,NA,"","",NA,"9/3/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,8,"Deer","","","",NA,NA,"","","No","","",-120.15612,37.96349,"",FALSE,8,-120.511109,37.842133
165,NA,"","",NA,"9/4/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.1,"Deer","","","",NA,NA,"","","No","","",-120.10743,38.0039,"",FALSE,2.1,-120.461648,37.913054
166,NA,"","",NA,"9/4/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.08,"Deer","","","",NA,NA,"","","No","","",-120.09261,38.00663,"",FALSE,5.1,-120.303625,37.984211
167,NA,"","",NA,"9/12/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,2.5,"Deer","","","",NA,NA,"","","No","","",-120.08117,37.9423,"",FALSE,2.5,-120.265916,37.773078
168,NA,"","",NA,"9/13/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,21.6,"Deer","","","",NA,NA,"","","No","","",-120.12718,38.01503,"",FALSE,21.6,-120.41701,38.011653
169,NA,"","",NA,"9/14/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,13.7,"Deer","","","",NA,NA,"","","No","","",-120.13127,37.99403,"",FALSE,13.7,-120.430308,37.942827
170,NA,"","",NA,"9/15/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,17,"Deer","","","",NA,NA,"","","No","","",-120.12042,38.00309,"",FALSE,17,-120.394293,37.973586
171,NA,"","",NA,"9/15/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,19.5,"Deer","","","",NA,NA,"","","No","","",-120.11756,38.01276,"",FALSE,19.5,-120.385318,38.004078
172,NA,"","",NA,"9/16/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4.9,"Deer","","","",NA,NA,"","","No","","",-120.09329,38.00606,"",FALSE,4.9,-120.306129,37.981897
173,NA,"","",NA,"9/24/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,13.8,"Deer","","","",NA,NA,"","","No","","",-120.13085,37.99431,"",FALSE,13.8,-120.428998,37.943772
174,NA,"","",NA,"9/26/1997","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4.3,"Deer","","","",NA,NA,"","","No","","",-120.09613,38.00473,"",FALSE,4.3,-120.320879,37.98063
175,NA,"","",NA,"2/3/2000","",NA,"Sonora",10,"Stanislaus(STA)","","STA","",120,15.9,"Deer","","","",NA,NA,"","","No","","",-120.20538,37.95231,"",FALSE,15.9,-120.672693,37.804791
176,NA,"","",NA,"2/10/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,20,"Deer","","","",NA,NA,"","","No","","",-120.11915,38.01456,"",FALSE,20,-120.390965,38.010231
177,NA,"","",NA,"2/13/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,23,"Deer","","","",NA,NA,"","","No","","",-120.13214,38.01037,"",FALSE,23,-120.433227,37.996385
178,NA,"","",NA,"2/22/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,25.99,"Deer","","","",NA,NA,"","","No","","",-120.14544,38.00897,"",FALSE,26,-120.477104,37.9918
179,NA,"","",NA,"2/22/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,26.7,"Deer","","","",NA,NA,"","","No","","",-120.14832,38.01127,"",FALSE,26.7,-120.486682,37.9988
180,NA,"","",NA,"2/27/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.5,"Deer","","","",NA,NA,"","","No","","",-120.10573,38.00379,"",FALSE,2.5,-120.45593,37.916313
181,NA,"","",NA,"3/24/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,4.9,"Deer","","","",NA,NA,"","","No","","",-120.08836,37.95063,"",FALSE,4.9,-120.290193,37.80113
182,NA,"","",NA,"3/24/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,16,"Deer","","","",NA,NA,"","","No","","",-120.12347,38.00016,"",FALSE,16,-120.402087,37.962941
183,NA,"","",NA,"4/5/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4,"Deer","","","",NA,NA,"","","No","","",-120.09778,38.00443,"",FALSE,4,-120.326218,37.981136
184,NA,"","",NA,"4/10/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,20.5,"Deer","","","",NA,NA,"","","No","","",-120.1212,38.01565,"",FALSE,20.5,-120.397912,38.013571
185,NA,"","",NA,"4/12/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.5,"Deer","","","",NA,NA,"","","No","","",-120.10057,38.00485,"",FALSE,3.5,-120.335051,37.980421
186,NA,"","",NA,"4/12/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.5,"Deer","","","",NA,NA,"","","No","","",-120.10057,38.00485,"",FALSE,3.5,-120.335051,37.980421
187,NA,"","",NA,"4/17/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,17,"Deer","","","",NA,NA,"","","No","","",-120.05108,38.03512,"",FALSE,17,-120.167534,38.077727
188,NA,"","",NA,"4/17/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,13,"Deer","","","",NA,NA,"","","No","","",-120.13432,37.99224,"",FALSE,13,-120.440424,37.936785
189,NA,"","",NA,"4/17/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,16,"Deer","","","",NA,NA,"","","No","","",-120.12347,38.00016,"",FALSE,16,-120.402087,37.962941
190,NA,"","",NA,"4/25/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5,"Deer","","","",NA,NA,"","","No","","",-120.09291,38.00639,"",FALSE,5,-120.304887,37.983087
191,NA,"","",NA,"4/27/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,6,"Deer","","","",NA,NA,"","","No","","",-120.08847,38.00687,"",FALSE,6,-120.290262,37.984887
192,NA,"","",NA,"5/5/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0,"Deer","","","",NA,NA,"","","No","","",-120.1211,38.00068,"",FALSE,0,-120.488314,37.891212
193,NA,"","",NA,"5/5/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,15,"Deer","","","",NA,NA,"","","No","","",-120.12817,37.99861,"",FALSE,15,-120.418721,37.958082
194,NA,"","",NA,"6/1/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.4,"Deer","","","",NA,NA,"","","No","","",-120.10622,38.00396,"",FALSE,2.4,-120.457462,37.915681
195,NA,"","",NA,"6/6/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.7,"Deer","","","",NA,NA,"","","No","","",-120.08974,38.00601,"",FALSE,5.7,-120.294487,37.982064
196,NA,"","",NA,"7/1/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,15.2,"Deer","","","",NA,NA,"","","No","","",-120.05761,38.03183,"",FALSE,15.2,-120.189531,38.06674
198,NA,"","",NA,"8/14/2000","",NA,"Sonora",10,"Stanislaus(STA)","","STA","",120,12.5,"Deer","","","",NA,NA,"","","No","","",-120.22117,37.94961,"",FALSE,12.5,-120.72442,37.795268
199,NA,"","",NA,"8/15/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,15.5,"Deer","","","",NA,NA,"","","No","","",-120.05626,38.03145,"",FALSE,15.5,-120.185248,38.066006
200,NA,"","",NA,"8/18/2000","",NA,"Sonora",10,"Stanislaus(STA)","","STA","",120,15,"Deer","","","",NA,NA,"","","No","","",-120.20994,37.95294,"",FALSE,15,-120.687254,37.806776
201,NA,"","",NA,"8/18/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,21.8,"Deer","","","",NA,NA,"","","No","","",-120.10535,37.95947,"",FALSE,21.8,-120.345335,37.829235
202,NA,"","",NA,"8/23/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5,"Deer","","","",NA,NA,"","","No","","",-120.09291,38.00639,"",FALSE,5,-120.304887,37.983087
203,NA,"","",NA,"8/23/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,27,"Deer","","","",NA,NA,"","","No","","",-120.14979,38.012,"",FALSE,27,-120.491521,38.000892
204,NA,"","",NA,"9/5/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.5,"Deer","","","",NA,NA,"","","No","","",-120.09075,38.00607,"",FALSE,5.5,-120.297706,37.982504
207,NA,"","",NA,"9/11/2000","",NA,"Sonora",10,"Stanislaus(STA)","","STA","",120,17,"Deer","","","",NA,NA,"","","No","","",-120.2007,37.95526,"",FALSE,17,-120.657351,37.814401
208,NA,"","",NA,"9/11/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,6.1,"Deer","","","",NA,NA,"","","No","","",-120.088,38.0071,"",FALSE,6.1,-120.288804,37.985731
209,NA,"","",NA,"9/12/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,19,"Deer","","","",NA,NA,"","","No","","",-120.11698,38.01067,"",FALSE,19,-120.383632,37.997354
210,NA,"","",NA,"9/13/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.2,"Deer","","","",NA,NA,"","","No","","",-120.11981,38.0007,"",FALSE,0.2,-120.485324,37.892611
211,NA,"","",NA,"9/18/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4.6,"Deer","","","",NA,NA,"","","No","","",-120.09451,38.00518,"",FALSE,4.6,-120.316047,37.979311
212,NA,"","",NA,"9/18/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,18,"Deer","","","",NA,NA,"","","No","","",-120.11657,38.00646,"",FALSE,18,-120.382211,37.983391
213,NA,"","",NA,"9/19/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.3,"Deer","","","",NA,NA,"","","No","","",-120.10666,38.00397,"",FALSE,2.3,-120.458953,37.914968
214,NA,"","",NA,"9/19/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,27,"Deer","","","",NA,NA,"","","No","","",-120.14979,38.012,"",FALSE,27,-120.491521,38.000892
215,NA,"","",NA,"9/21/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.8,"Deer","","","",NA,NA,"","","No","","",-120.11599,38.00114,"",FALSE,0.8,-120.478779,37.900078
216,NA,"","",NA,"9/21/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,15,"Deer","","","",NA,NA,"","","No","","",-120.12817,37.99861,"",FALSE,15,-120.418721,37.958082
217,NA,"","",NA,"9/22/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,19.1,"Deer","","","",NA,NA,"","","No","","",-120.11699,38.01111,"",FALSE,19.1,-120.383647,37.998834
218,NA,"","",NA,"9/25/2000","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.8,"Deer","","","",NA,NA,"","","No","","",-120.11599,38.00114,"",FALSE,0.8,-120.478779,37.900078
219,NA,"","",NA,"4/2/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2.5,"Deer","","","",NA,NA,"","","No","","",-120.10573,38.00379,"",FALSE,2.5,-120.45593,37.916313
220,NA,"","",NA,"4/4/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.3,"Deer","","","",NA,NA,"","","No","","",-120.09147,38.00673,"",FALSE,5.3,-120.300345,37.984556
221,NA,"","",NA,"4/27/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,14,"Deer","","","",NA,NA,"","","No","","",-120.13017,37.99497,"",FALSE,14,-120.42668,37.946013
222,NA,"","",NA,"4/27/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,19,"Deer","","","",NA,NA,"","","No","","",-120.11698,38.01067,"",FALSE,19,-120.383632,37.997354
223,NA,"","",NA,"4/30/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2,"Deer","","","",NA,NA,"","","No","","",-120.10782,38.00393,"",FALSE,2,-120.462947,37.912027
224,NA,"","",NA,"5/4/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.5,"Deer","","","",NA,NA,"","","No","","",-120.09075,38.00607,"",FALSE,5.5,-120.297706,37.982504
225,NA,"","",NA,"5/6/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,19.5,"Deer","","","",NA,NA,"","","No","","",-120.11756,38.01276,"",FALSE,19.5,-120.385318,38.004078
226,NA,"","",NA,"5/6/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,23,"Deer","","","",NA,NA,"","","No","","",-120.13214,38.01037,"",FALSE,23,-120.433227,37.996385
227,NA,"","",NA,"5/25/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,6.5,"Deer","","","",NA,NA,"","","No","","",-120.16343,37.9641,"",FALSE,6.5,-120.537126,37.843382
228,NA,"","",NA,"5/29/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,19.6,"Deer","","","",NA,NA,"","","No","","",-120.11781,38.01315,"",FALSE,19.6,-120.386404,38.005342
229,NA,"","",NA,"7/25/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.5,"Deer","","","",NA,NA,"","","No","","",-120.11788,38.00084,"",FALSE,0.5,-120.481958,37.89625
230,NA,"","",NA,"7/26/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.5,"Deer","","","",NA,NA,"","","No","","",-120.10057,38.00485,"",FALSE,3.5,-120.335051,37.980421
231,NA,"","",NA,"8/28/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.5,"Deer","","","",NA,NA,"","","No","","",-120.10057,38.00485,"",FALSE,3.5,-120.335051,37.980421
232,NA,"","",NA,"9/4/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.5,"Deer","","","",NA,NA,"","","No","","",-120.14701,37.97995,"",FALSE,0.5,-120.481958,37.89625
233,NA,"","",NA,"9/4/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4.5,"Deer","","","",NA,NA,"","","No","","",-120.09505,38.00502,"",FALSE,4.5,-120.317366,37.980023
234,NA,"","",NA,"9/4/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,6.5,"Deer","","","",NA,NA,"","","No","","",-120.08613,38.00803,"",FALSE,6.5,-120.28257,37.988476
235,NA,"","",NA,"9/7/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,27,"Deer","","","",NA,NA,"","","No","","",-120.14979,38.012,"",FALSE,27,-120.491521,38.000892
236,NA,"","",NA,"9/10/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,13.5,"Deer","","","",NA,NA,"","","No","","",-120.1321,37.99348,"",FALSE,13.5,-120.432962,37.940952
237,NA,"","",NA,"9/27/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,13.8,"Deer","","","",NA,NA,"","","No","","",-120.13085,37.99431,"",FALSE,13.8,-120.428998,37.943772
238,NA,"","",NA,"10/17/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,16.5,"Deer","","","",NA,NA,"","","No","","",-120.121,38.00074,"",FALSE,16.5,-120.394059,37.965493
239,NA,"","",NA,"10/31/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0,"Deer","","","",NA,NA,"","","No","","",-120.1211,38.00068,"",FALSE,0,-120.488314,37.891212
240,NA,"","",NA,"10/31/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3,"Deer","","","",NA,NA,"","","No","","",-120.1034,38.00488,"",FALSE,3,-120.343757,37.978445
241,NA,"","",NA,"10/31/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.5,"Deer","","","",NA,NA,"","","No","","",-120.10057,38.00485,"",FALSE,3.5,-120.335051,37.980421
242,NA,"","",NA,"10/31/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,14.3,"Deer","","","",NA,NA,"","","No","","",-120.12961,37.99617,"",FALSE,14.3,-120.424796,37.95019
243,NA,"","",NA,"10/31/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,14.3,"Deer","","","",NA,NA,"","","No","","",-120.12961,37.99617,"",FALSE,14.3,-120.424796,37.95019
244,NA,"","",NA,"10/31/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,22,"Deer","","","",NA,NA,"","","No","","",-120.12914,38.01418,"",FALSE,22,-120.42307,38.008943
245,NA,"","",NA,"11/5/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,0.1,"Deer","","","",NA,NA,"","","No","","",-120.12046,38.00068,"",FALSE,0.1,-120.486765,37.891789
246,NA,"","",NA,"11/5/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4.5,"Deer","","","",NA,NA,"","","No","","",-120.09505,38.00502,"",FALSE,4.5,-120.317366,37.980023
247,NA,"","",NA,"11/5/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.9,"Deer","","","",NA,NA,"","","No","","",-120.08889,38.00658,"",FALSE,5.9,-120.291631,37.983871
248,NA,"","",NA,"11/5/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,6,"Deer","","","",NA,NA,"","","No","","",-120.08847,38.00687,"",FALSE,6,-120.290262,37.984887
249,NA,"","",NA,"11/19/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,12,"Deer","","","",NA,NA,"","","No","","",-120.14934,37.97826,"",FALSE,12,-120.489354,37.890851
250,NA,"","",NA,"11/19/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.5,"Deer","","","",NA,NA,"","","No","","",-120.09075,38.00607,"",FALSE,5.5,-120.297706,37.982504
251,NA,"","",NA,"11/29/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,10,"Deer","","","",NA,NA,"","","No","","",-120.15595,37.97159,"",FALSE,10,-120.510155,37.869841
252,NA,"","",NA,"12/8/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,1.5,"Deer","","","",NA,NA,"","","No","","",-120.11228,38.0023,"",FALSE,1.5,-120.469455,37.906884
253,NA,"","",NA,"12/10/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",120,1.5,"Deer","","","",NA,NA,"","","No","","",-120.1905,37.96336,"",FALSE,1.5,-120.621912142857,37.841440047619
254,NA,"","",NA,"12/10/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,5.7,"Deer","","","",NA,NA,"","","No","","",-120.08974,38.00601,"",FALSE,5.7,-120.294487,37.982064
255,NA,"","",NA,"12/12/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4,"Deer","","","",NA,NA,"","","No","","",-120.09778,38.00443,"",FALSE,4,-120.326218,37.981136
256,NA,"","",NA,"12/13/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,3.2,"Deer","","","",NA,NA,"","","No","","",-120.10226,38.00498,"",FALSE,3.2,-120.340245,37.979104
257,NA,"","",NA,"12/17/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,14.5,"Deer","","","",NA,NA,"","","No","","",-120.12959,37.997,"",FALSE,14.5,-120.424679,37.95318
258,NA,"","",NA,"12/19/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,4.7,"Deer","","","",NA,NA,"","","No","","",-120.09401,38.00539,"",FALSE,4.7,-120.31513,37.977965
259,NA,"","",NA,"12/20/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,20.8,"Deer","","","",NA,NA,"","","No","","",-120.12277,38.01516,"",FALSE,20.8,-120.40284,38.01194
260,NA,"","",NA,"12/24/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",108,2,"Deer","","","",NA,NA,"","","No","","",-120.10782,38.00393,"",FALSE,2,-120.462947,37.912027
261,NA,"","",NA,"12/24/2001","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,14.5,"Deer","","","",NA,NA,"","","No","","",-120.12959,37.997,"",FALSE,14.5,-120.424679,37.95318
262,NA,"","",NA,"1/19/2002","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,20.5,"Deer","","","",NA,NA,"","","No","","",-120.1212,38.01565,"",FALSE,20.5,-120.397912,38.013571
263,NA,"","",NA,"2/15/2002","",NA,"Sonora",10,"Tuolumne(TUO)","","TUO","",49,12.5,"Deer","","","",NA,NA,"","","No","","",-120.1356,37.99051,"",FALSE,12.5,-120.444751,37.930808
